OG BAT_len BAT_nvar BGM_len BGM_nvar BRO_len BRO_nvar
OG0004037 - 0 5896 4 - 0
OG0004038 - 0 - 0 - 0
OG0004039 - 0 1948 2 - 0
OG0004040 - 0 1522 1 - 0
OG0004041 343 12 - 0 - 0
OG0004042 - 0 892 3 - 0
OG0004043 - 0 913 2 - 0
OG0004044 - 0 931 1 - 0
OG0004045 - 0 1396 10 - 0
OG0004046 - 0 1864 4 - 0
OG0004047 - 0 802 9 - 0
OG0004048 1252 4 871 1 - 0
OG0004049 - 0 - 0 - 0
OG0004051 - 0 964 1 - 0
OG0004052 - 0 1819 2 - 0
OG0004053 - 0 1951 2 - 0
OG0004054 - 0 565 3 - 0
OG0004055 - 0 1630 3 - 0
OG0004056 - 0 - 0 - 0
OG0004057 - 0 1120 5 - 0
OG0004058 - 0 2797 10 - 0
OG0004060 - 0 475 8 - 0
OG0004062 - 0 2005 3 - 0
OG0004063 - 0 658 2 - 0
OG0004064 - 0 1870 1 - 0
OG0004065 - 0 3820 18 - 0
OG0004067 1576 3 2617 12 - 0
OG0004068 - 0 622 10 - 0
OG0004069 - 0 1528 12 - 0
OG0004070 4921 24 1816 3 - 0
OG0004071 - 0 529 1 - 0
OG0004072 - 0 589 2 - 0
OG0004073 904 41 3643 4 - 0
OG0004074 - 0 2077 26 - 0
OG0004075 1483 6 928 1 - 0
OG0004076 - 0 1540 1 - 0
OG0004077 - 0 - 0 - 0
OG0004078 - 0 1831 8 - 0
OG0004079 - 0 3484 14 - 0
OG0004081 - 0 2014 4 - 0
OG0004082 - 0 2719 6 - 0
OG0004083 - 0 - 0 - 0
OG0004084 - 0 2389 1 - 0
OG0004085 - 0 - 0 - 0
OG0004086 2167 7 1564 1 - 0
OG0004087 - 0 1678 1 - 0
OG0004088 - 0 - 0 - 0
OG0004090 - 0 - 0 - 0
OG0004091 1489 4 3064 3 - 0
OG0004092 - 0 2653 1 - 0
OG0004093 - 0 1360 3 - 0
OG0004094 - 0 1249 3 - 0
OG0004096 - 0 2182 1 - 0
OG0004097 - 0 1147 3 - 0
OG0004098 - 0 1225 4 - 0
OG0004099 - 0 1882 1 - 0
OG0004100 - 0 853 8 - 0
OG0004101 - 0 2485 1 - 0
OG0004102 - 0 - 0 - 0
OG0004103 - 0 1003 1 - 0
OG0004106 - 0 1417 4 - 0
OG0004107 - 0 2143 6 - 0
OG0004109 - 0 532 2 - 0
OG0004111 - 0 724 1 - 0
OG0004114 - 0 1693 1 - 0
OG0004115 - 0 - 0 - 0
OG0004116 - 0 1165 7 - 0
OG0004117 - 0 - 0 - 0
OG0004118 - 0 823 2 - 0
OG0004119 - 0 5869 3 - 0
OG0004120 - 0 634 2 - 0
OG0004121 - 0 - 0 - 0
OG0004122 - 0 1687 3 - 0
OG0004123 - 0 1045 5 - 0
OG0004125 - 0 985 2 - 0
OG0004126 - 0 1546 8 - 0
OG0004128 - 0 1063 1 310 20
OG0004129 - 0 1774 2 - 0
OG0004130 - 0 2041 5 - 0
OG0004131 - 0 1135 3 - 0
OG0004132 - 0 2377 2 - 0
OG0004133 - 0 1513 8 - 0
OG0004134 - 0 1726 3 - 0
OG0004136 - 0 - 0 1102 7
OG0004137 - 0 1000 1 - 0
OG0004138 - 0 1660 7 - 0
OG0004139 - 0 - 0 394 5
OG0004140 - 0 - 0 - 0
OG0004142 - 0 - 0 - 0
OG0004144 - 0 - 0 - 0
OG0004145 - 0 676 1 - 0
OG0004146 - 0 1975 1 - 0
OG0004147 - 0 661 5 - 0
OG0004148 - 0 1183 1 - 0
OG0004149 - 0 - 0 - 0
OG0004150 - 0 577 4 1519 10
OG0004151 - 0 1114 1 - 0
OG0004152 - 0 - 0 - 0
OG0004153 - 0 - 0 - 0
OG0004154 - 0 910 1 - 0
OG0004156 - 0 1501 3 - 0
OG0004157 - 0 3532 3 - 0
OG0004162 - 0 1366 8 - 0
OG0004163 - 0 1339 1 - 0
OG0004164 670 3 1405 4 - 0
OG0004165 - 0 1099 3 - 0
OG0004166 - 0 1507 2 - 0
OG0004167 - 0 1132 2 - 0
OG0004168 - 0 - 0 - 0
OG0004169 - 0 1288 2 532 2
OG0004170 - 0 1285 1 598 24
OG0004171 - 0 1063 13 937 2
OG0004172 - 0 1804 4 - 0
OG0004173 - 0 1837 2 - 0
OG0004174 - 0 2710 2 - 0
OG0004175 - 0 2920 2 - 0
OG0004176 - 0 - 0 - 0
OG0004177 - 0 2149 3 - 0
OG0004179 - 0 - 0 745 4
OG0004180 - 0 - 0 - 0
OG0004181 - 0 - 0 - 0
OG0004182 - 0 - 0 - 0
OG0004183 - 0 - 0 - 0
OG0004186 - 0 1633 7 - 0
OG0004188 - 0 - 0 - 0
OG0004189 - 0 - 0 - 0
OG0004190 - 0 1882 4 - 0
OG0004191 - 0 577 2 - 0
OG0004193 - 0 655 1 - 0
OG0004194 - 0 1693 8 - 0
OG0004195 - 0 3214 3 1948 2
OG0004196 - 0 - 0 - 0
OG0004197 571 4 2065 6 - 0
OG0004198 - 0 - 0 - 0
OG0004199 - 0 3046 6 - 0
OG0004200 2056 10 1240 5 - 0
OG0004201 - 0 2659 6 - 0
OG0004202 - 0 1888 7 - 0
OG0004204 - 0 3538 8 - 0
OG0004205 - 0 379 2 - 0
OG0004206 1234 9 592 7 - 0
OG0004207 - 0 - 0 - 0
OG0004208 11239 18 1108 1 - 0
OG0004209 - 0 - 0 - 0
OG0004210 1237 4 1423 4 - 0
OG0004211 - 0 1792 4 - 0
OG0004212 - 0 400 2 - 0
OG0004213 - 0 1966 1 - 0
OG0004214 - 0 589 11 - 0
OG0004215 - 0 3022 12 - 0
OG0004216 - 0 1435 5 - 0
OG0004217 - 0 3751 2 - 0
OG0004218 - 0 2614 1 - 0
OG0004219 859 10 1495 8 - 0
OG0004220 - 0 1273 2 - 0
OG0004221 - 0 1957 1 496 3
OG0004223 - 0 - 0 - 0
OG0004224 - 0 - 0 - 0
OG0004225 2311 51 1333 5 - 0
OG0004226 - 0 - 0 - 0
OG0004227 - 0 - 0 - 0
OG0004228 - 0 424 9 - 0
OG0004229 - 0 - 0 - 0
OG0004231 - 0 - 0 - 0
OG0004232 - 0 1705 4 - 0
OG0004233 - 0 1417 15 - 0
OG0004234 1327 16 8137 28 517 2
OG0004235 1438 13 - 0 - 0
OG0004236 - 0 895 1 808 2
OG0004237 - 0 1006 1 - 0
OG0004238 - 0 5224 13 - 0
OG0004239 - 0 - 0 - 0
OG0004240 - 0 3073 2 823 28
OG0004242 - 0 - 0 - 0
OG0004243 - 0 - 0 - 0
OG0004244 1507 10 370 1 - 0
OG0004245 1024 4 1009 1 - 0
OG0004248 814 5 - 0 - 0
OG0004249 - 0 916 1 - 0
OG0004250 937 19 2092 8 - 0
OG0004252 - 0 1372 6 - 0
OG0004253 - 0 1171 5 - 0
OG0004254 - 0 2644 1 - 0
OG0004255 - 0 1336 5 - 0
OG0004257 - 0 2770 2 - 0
OG0004258 - 0 874 1 - 0
OG0004259 1012 5 1135 1 - 0
OG0004260 - 0 - 0 - 0
OG0004263 1321 4 1735 6 - 0
OG0004265 - 0 - 0 - 0
OG0004266 1798 4 1765 13 - 0
OG0004267 - 0 3373 3 - 0
OG0004268 - 0 1888 1 - 0
OG0004269 - 0 1477 4 - 0
OG0004271 - 0 949 1 - 0
OG0004272 - 0 - 0 1384 2
OG0004273 - 0 568 4 - 0
OG0004275 - 0 2089 13 - 0
OG0004276 - 0 3094 1 - 0
OG0004277 - 0 - 0 - 0
OG0004278 1795 5 3247 1 - 0
OG0004279 - 0 859 1 - 0
OG0004280 - 0 - 0 - 0
OG0004281 - 0 1336 2 679 24
OG0004282 - 0 - 0 - 0
OG0004283 - 0 601 2 - 0
OG0004284 - 0 - 0 - 0
OG0004285 853 2 1240 6 - 0
OG0004286 2062 19 718 3 - 0
OG0004287 - 0 - 0 - 0
OG0004289 - 0 1159 4 - 0
OG0004290 - 0 1969 2 - 0
OG0004291 322 3 - 0 - 0
OG0004293 - 0 1585 2 - 0
OG0004294 - 0 - 0 - 0
OG0004295 - 0 1792 2 - 0
OG0004296 955 3 - 0 - 0
OG0004297 - 0 493 2 - 0
OG0004298 - 0 - 0 - 0
OG0004301 - 0 - 0 - 0
OG0004302 - 0 2125 2 574 15
OG0004303 - 0 - 0 3676 165
OG0004305 - 0 - 0 - 0
OG0004308 - 0 679 1 - 0
OG0004309 - 0 1003 3 - 0
OG0004310 - 0 667 1 - 0
OG0004311 - 0 - 0 - 0
OG0004312 - 0 - 0 - 0
OG0004313 - 0 532 2 - 0
OG0004314 - 0 2476 9 - 0
OG0004315 - 0 3112 7 919 37
OG0004316 - 0 1429 3 - 0
OG0004317 595 2 1240 1 - 0
OG0004318 - 0 - 0 - 0
OG0004320 - 0 - 0 - 0
OG0004321 - 0 832 2 - 0
OG0004322 - 0 1417 1 - 0
OG0004323 - 0 955 1 - 0
OG0004324 - 0 1786 2 - 0
OG0004325 - 0 526 3 385 7
OG0004327 - 0 - 0 - 0
OG0004328 - 0 - 0 - 0
OG0004329 - 0 622 2 - 0
OG0004330 - 0 1129 4 - 0
OG0004331 2638 8 1381 3 - 0
OG0004332 - 0 1408 4 - 0
OG0004334 - 0 1000 1 391 2
OG0004336 1087 7 - 0 - 0
OG0004338 - 0 - 0 - 0
OG0004339 - 0 - 0 - 0
OG0004340 - 0 949 1 - 0
OG0004341 1000 2 1066 3 - 0
OG0004342 1159 6 - 0 - 0
OG0004344 - 0 703 2 - 0
OG0004346 - 0 - 0 - 0
OG0004348 - 0 3109 1 - 0
OG0004349 - 0 1339 2 - 0
OG0004351 - 0 3907 2 - 0
OG0004352 1312 11 1672 1 - 0
OG0004353 - 0 1570 2 - 0
OG0004354 - 0 - 0 - 0
OG0004355 - 0 2926 7 - 0
OG0004356 - 0 2338 1 - 0
OG0004357 - 0 1291 6 - 0
OG0004358 - 0 1918 10 - 0
OG0004359 - 0 1402 7 - 0
OG0004360 - 0 2002 6 2566 9
OG0004361 - 0 1252 9 - 0
OG0004362 - 0 - 0 544 9
OG0004363 - 0 - 0 1474 23
OG0004364 - 0 460 1 - 0
OG0004365 2287 83 - 0 - 0
OG0004366 - 0 - 0 - 0
OG0004367 - 0 - 0 - 0
OG0004368 - 0 1057 5 - 0
OG0004369 - 0 1075 3 - 0
OG0004370 - 0 - 0 - 0
OG0004371 - 0 2674 4 - 0
OG0004373 - 0 - 0 - 0
OG0004374 2371 22 652 14 - 0
OG0004375 - 0 628 3 - 0
OG0004376 - 0 - 0 - 0
OG0004377 - 0 - 0 - 0
OG0004378 - 0 - 0 - 0
OG0004379 - 0 826 1 - 0
OG0004380 - 0 1243 1 - 0
OG0004381 - 0 1324 3 - 0
OG0004382 - 0 340 3 - 0
OG0004383 - 0 1186 10 - 0
OG0004384 - 0 2068 1 - 0
OG0004385 - 0 - 0 - 0
OG0004386 - 0 1480 6 - 0
OG0004387 - 0 - 0 1924 64
OG0004389 - 0 - 0 - 0
OG0004390 - 0 1639 1 - 0
OG0004391 - 0 - 0 - 0
OG0004392 - 0 4339 5 - 0
OG0004393 385 2 1117 1 - 0
OG0004394 - 0 2791 3 1489 4
OG0004395 - 0 - 0 - 0
OG0004396 - 0 2197 5 - 0
OG0004398 - 0 - 0 - 0
OG0004399 - 0 1432 3 - 0
OG0004401 - 0 940 3 - 0
OG0004402 - 0 - 0 - 0
OG0004403 - 0 2422 2 - 0
OG0004404 - 0 982 1 - 0
OG0004405 361 2 - 0 - 0
OG0004406 745 3 541 1 - 0
OG0004407 - 0 772 1 - 0
OG0004408 655 31 2002 2 - 0
OG0004409 - 0 2260 2 - 0
OG0004410 - 0 664 2 - 0
OG0004411 - 0 2959 11 - 0
OG0004412 865 25 4123 8 - 0
OG0004413 - 0 949 4 - 0
OG0004414 - 0 2638 6 - 0
OG0004415 - 0 3076 3 - 0
OG0004416 - 0 1204 4 - 0
OG0004417 - 0 - 0 - 0
OG0004418 - 0 1348 4 - 0
OG0004419 1639 10 3889 6 - 0
OG0004420 1477 15 1396 1 - 0
OG0004421 11452 57 - 0 - 0
OG0004422 - 0 - 0 - 0
OG0004426 - 0 - 0 - 0
OG0004427 - 0 - 0 - 0
OG0004428 1480 5 5272 22 - 0
OG0004429 3772 19 931 1 - 0
OG0004430 - 0 1681 5 - 0
OG0004431 - 0 - 0 - 0
OG0004432 - 0 - 0 - 0
OG0004433 4330 56 1525 9 - 0
OG0004434 - 0 1939 92 - 0
OG0004435 - 0 - 0 - 0
OG0004437 - 0 - 0 - 0
OG0004438 - 0 1300 1 - 0
OG0004440 - 0 - 0 - 0
OG0004441 - 0 - 0 2170 3
OG0004442 - 0 940 2 - 0
OG0004443 1417 14 2824 5 - 0
OG0004444 - 0 - 0 - 0
OG0004445 - 0 - 0 1384 2
OG0004446 - 0 - 0 - 0
OG0004447 - 0 715 1 - 0
OG0004449 - 0 1966 3 - 0
OG0004450 - 0 2188 4 - 0
OG0004451 - 0 880 2 - 0
OG0004452 2758 14 5788 11 - 0
OG0004453 - 0 - 0 - 0
OG0004454 1261 6 1339 3 - 0
OG0004456 - 0 - 0 - 0
OG0004457 - 0 1615 4 - 0
OG0004458 - 0 1561 2 - 0
OG0004459 - 0 - 0 - 0
OG0004460 - 0 - 0 379 3
OG0004461 - 0 3022 13 - 0
OG0004462 1588 41 919 1 - 0
OG0004463 - 0 - 0 - 0
OG0004465 - 0 1048 1 - 0
OG0004468 1933 14 - 0 - 0
OG0004469 - 0 - 0 - 0
OG0004470 - 0 1714 6 - 0
OG0004471 - 0 1618 2 - 0
OG0004472 - 0 - 0 - 0
OG0004473 1207 5 - 0 - 0
OG0004474 - 0 454 1 - 0
OG0004475 - 0 1396 3 - 0
OG0004476 - 0 922 6 - 0
OG0004478 - 0 - 0 - 0
OG0004479 - 0 4777 22 - 0
OG0004480 - 0 2851 9 - 0
OG0004481 - 0 2428 3 - 0
OG0004483 - 0 1888 2 - 0
OG0004484 - 0 - 0 - 0
OG0004485 - 0 880 1 - 0
OG0004486 - 0 787 1 - 0
OG0004488 14470 73 - 0 1753 2
OG0004489 - 0 1006 1 - 0
OG0004490 - 0 2047 1 - 0
OG0004491 - 0 - 0 - 0
OG0004492 1003 7 1168 4 - 0
OG0004493 - 0 - 0 - 0
OG0004494 - 0 583 1 - 0
OG0004495 - 0 - 0 - 0
OG0004496 - 0 973 2 - 0
OG0004497 - 0 2038 15 - 0
OG0004498 - 0 2287 2 - 0
OG0004499 - 0 829 1 1588 2
OG0004500 - 0 - 0 - 0
OG0004501 - 0 2605 1 - 0
OG0004502 - 0 - 0 - 0
OG0004503 - 0 - 0 - 0
OG0004504 3094 3 1972 5 - 0
OG0004505 - 0 649 3 - 0
OG0004506 - 0 - 0 - 0
OG0004507 - 0 802 1 - 0
OG0004509 - 0 1933 1 - 0
OG0004510 - 0 - 0 - 0
OG0004511 - 0 814 2 - 0
OG0004514 2395 6 763 6 - 0
OG0004515 - 0 - 0 - 0
OG0004516 - 0 478 1 - 0
OG0004517 - 0 2821 3 - 0
OG0004518 - 0 - 0 - 0
OG0004519 - 0 1231 7 - 0
OG0004520 1639 11 - 0 - 0
OG0004521 - 0 - 0 - 0
OG0004522 - 0 2056 7 - 0
OG0004523 - 0 1084 4 - 0
OG0004524 - 0 1072 3 - 0
OG0004525 - 0 883 1 - 0
OG0004526 - 0 1555 2 - 0
OG0004527 - 0 736 19 - 0
OG0004528 - 0 - 0 - 0
OG0004530 - 0 1264 6 - 0
OG0004531 - 0 - 0 - 0
OG0004533 - 0 - 0 592 25
OG0004534 - 0 1717 8 - 0
OG0004535 - 0 - 0 - 0
OG0004536 - 0 - 0 - 0
OG0004538 373 6 790 1 - 0
OG0004539 - 0 1249 1 - 0
OG0004540 - 0 - 0 - 0
OG0004543 - 0 - 0 - 0
OG0004545 - 0 2419 5 - 0
OG0004546 - 0 718 3 - 0
OG0004547 - 0 - 0 - 0
OG0004548 - 0 1636 3 1399 6
OG0004549 - 0 1066 2 - 0
OG0004550 - 0 - 0 - 0
OG0004551 - 0 1183 4 - 0
OG0004552 - 0 1060 4 - 0
OG0004553 - 0 358 2 - 0
OG0004554 - 0 2104 6 - 0
OG0004555 - 0 1525 1 - 0
OG0004556 - 0 2020 4 - 0
OG0004557 - 0 1012 10 - 0
OG0004558 - 0 919 3 - 0
OG0004559 - 0 1264 1 1054 23
OG0004560 - 0 895 40 - 0
OG0004561 544 2 - 0 1183 2
OG0004562 - 0 1279 3 - 0
OG0004563 - 0 - 0 - 0
OG0004564 - 0 - 0 - 0
OG0004565 - 0 709 2 - 0
OG0004566 - 0 5965 4 - 0
OG0004569 - 0 2092 2 - 0
OG0004570 - 0 - 0 - 0
OG0004571 913 2 1909 1 - 0
OG0004572 - 0 - 0 - 0
OG0004573 - 0 1498 1 - 0
OG0004574 - 0 667 1 - 0
OG0004575 - 0 4630 11 - 0
OG0004576 - 0 715 2 - 0
OG0004577 - 0 1738 7 - 0
OG0004578 - 0 - 0 - 0
OG0004579 - 0 3370 8 562 7
OG0004580 889 2 3727 12 - 0
OG0004581 - 0 1774 4 - 0
OG0004582 - 0 3244 5 - 0
OG0004583 1525 12 1519 7 - 0
OG0004584 - 0 - 0 - 0
OG0004585 - 0 1510 3 - 0
OG0004586 - 0 1429 2 - 0
OG0004587 - 0 - 0 - 0
OG0004589 - 0 5389 12 1168 18
OG0004590 - 0 1777 13 - 0
OG0004591 - 0 3043 9 - 0
OG0004592 - 0 2311 3 - 0
OG0004593 - 0 - 0 - 0
OG0004594 910 5 319 1 - 0
OG0004595 - 0 1039 20 - 0
OG0004596 - 0 2839 7 - 0
OG0004597 - 0 1642 1 - 0
OG0004598 - 0 2401 13 - 0
OG0004599 - 0 718 2 - 0
OG0004600 - 0 1378 6 - 0
OG0004601 - 0 1216 2 - 0
OG0004602 946 6 11464 5 - 0
OG0004603 - 0 5542 1 - 0
OG0004604 - 0 973 4 - 0
OG0004605 - 0 1684 1 - 0
OG0004606 - 0 820 5 - 0
OG0004607 - 0 949 1 - 0
OG0004608 - 0 826 3 - 0
OG0004609 - 0 1201 4 - 0
OG0004611 - 0 1084 2 - 0
OG0004612 979 4 - 0 475 2
OG0004613 - 0 1381 2 - 0
OG0004614 970 5 1315 2 - 0
OG0004615 - 0 484 1 - 0
OG0004616 - 0 2128 2 - 0
OG0004617 - 0 - 0 - 0
OG0004618 1357 51 1825 1 - 0
OG0004619 - 0 - 0 - 0
OG0004620 - 0 988 5 748 10
OG0004621 - 0 2431 1 - 0
OG0004622 - 0 1723 2 2374 2
OG0004623 - 0 - 0 - 0
OG0004625 - 0 2596 1 - 0
OG0004626 - 0 3952 20 - 0
OG0004627 - 0 - 0 - 0
OG0004629 - 0 493 1 - 0
OG0004630 - 0 - 0 - 0
OG0004631 - 0 1264 2 - 0
OG0004632 - 0 - 0 - 0
OG0004633 - 0 1504 2 - 0
OG0004634 - 0 643 4 - 0
OG0004635 - 0 - 0 - 0
OG0004636 - 0 2836 1 - 0
OG0004637 - 0 - 0 - 0
OG0004638 - 0 463 1 - 0
OG0004639 - 0 1165 2 - 0
OG0004640 - 0 949 3 - 0
OG0004641 - 0 1561 1 - 0
OG0004642 - 0 - 0 - 0
OG0004644 - 0 622 1 - 0
OG0004645 - 0 - 0 - 0
OG0004646 - 0 421 2 - 0
OG0004647 - 0 844 1 - 0
OG0004648 - 0 1783 1 319 15
OG0004649 1177 4 2956 26 - 0
OG0004650 - 0 1060 4 - 0
OG0004651 - 0 3214 4 1921 3
OG0004652 - 0 1135 4 - 0
OG0004653 745 9 1093 1 - 0
OG0004654 - 0 - 0 - 0
OG0004655 1024 2 889 4 - 0
OG0004656 - 0 748 2 - 0
OG0004657 - 0 1039 1 - 0
OG0004658 - 0 469 2 - 0
OG0004659 - 0 - 0 - 0
OG0004660 - 0 - 0 - 0
OG0004661 - 0 - 0 - 0
OG0004662 - 0 1090 4 - 0
OG0004663 - 0 2110 3 - 0
OG0004664 - 0 2152 16 - 0
OG0004665 1045 3 1435 6 - 0
OG0004666 - 0 1834 12 - 0
OG0004667 - 0 1273 1 - 0
OG0004668 - 0 - 0 - 0
OG0004669 - 0 928 1 - 0
OG0004670 - 0 - 0 - 0
OG0004671 - 0 - 0 - 0
OG0004672 - 0 415 2 - 0
OG0004673 - 0 - 0 - 0
OG0004675 - 0 1303 2 - 0
OG0004676 - 0 - 0 - 0
OG0004677 - 0 1720 8 - 0
OG0004678 - 0 370 2 - 0
OG0004679 - 0 1135 1 - 0
OG0004680 - 0 - 0 - 0
OG0004681 - 0 1552 8 - 0
OG0004682 - 0 9115 8 - 0
OG0004684 - 0 - 0 - 0
OG0004686 - 0 1831 2 - 0
OG0004687 - 0 - 0 - 0
OG0004688 340 10 403 11 - 0
OG0004689 - 0 1801 1 - 0
OG0004690 - 0 4456 37 - 0
OG0004691 - 0 - 0 - 0
OG0004694 - 0 - 0 - 0
OG0004695 - 0 1651 4 - 0
OG0004696 - 0 967 3 - 0
OG0004697 - 0 - 0 - 0
OG0004698 1171 4 1066 4 - 0
OG0004699 - 0 - 0 - 0
OG0004700 - 0 2398 26 - 0
OG0004702 - 0 412 2 - 0
OG0004703 - 0 2044 2 - 0
OG0004704 - 0 2755 13 - 0
OG0004706 - 0 - 0 - 0
OG0004707 - 0 11830 21 - 0
OG0004708 - 0 709 1 - 0
OG0004710 - 0 2557 3 - 0
OG0004711 - 0 1006 9 - 0
OG0004713 - 0 745 3 - 0
OG0004714 - 0 568 7 - 0
OG0004715 - 0 3835 3 - 0
OG0004716 - 0 949 1 - 0
OG0004717 - 0 - 0 - 0
OG0004718 661 5 1708 1 - 0
OG0004720 - 0 1306 2 - 0
OG0004721 - 0 1870 1 - 0
OG0004722 - 0 - 0 - 0
OG0004723 - 0 3724 9 - 0
OG0004724 - 0 - 0 - 0
OG0004725 - 0 - 0 - 0
OG0004726 - 0 - 0 - 0
OG0004727 - 0 1210 5 - 0
OG0004728 - 0 817 1 - 0
OG0004730 - 0 2986 22 - 0
OG0004731 - 0 2371 5 - 0
OG0004733 - 0 583 3 - 0
OG0004734 - 0 1180 1 - 0
OG0004735 - 0 1009 2 - 0
OG0004737 445 2 1651 1 - 0
OG0004738 - 0 904 1 - 0
OG0004741 - 0 676 23 - 0
OG0004742 - 0 928 1 - 0
OG0004743 - 0 496 15 - 0
OG0004744 - 0 - 0 - 0
OG0004745 - 0 1555 2 - 0
OG0004746 - 0 - 0 - 0
OG0004747 - 0 385 3 - 0
OG0004748 - 0 670 3 - 0
OG0004749 - 0 2320 24 - 0
OG0004750 - 0 - 0 - 0
OG0004751 - 0 3895 1 - 0
OG0004752 - 0 973 2 - 0
OG0004753 - 0 1417 7 - 0
OG0004755 - 0 1753 12 - 0
OG0004757 - 0 - 0 - 0
OG0004758 - 0 - 0 - 0
OG0004760 - 0 - 0 - 0
OG0004761 1477 12 1807 2 - 0
OG0004763 - 0 2470 1 - 0
OG0004764 499 7 508 3 - 0
OG0004765 - 0 1621 1 - 0
OG0004766 - 0 1420 1 - 0
OG0004767 10927 30 2452 4 - 0
OG0004768 2716 2 1861 2 - 0
OG0004769 - 0 7870 21 - 0
OG0004770 - 0 706 2 - 0
OG0004772 - 0 - 0 - 0
OG0004773 - 0 1558 2 - 0
OG0004775 - 0 1144 1 - 0
OG0004776 - 0 679 1 - 0
OG0004777 - 0 1534 1 457 9
OG0004778 - 0 1450 13 - 0
OG0004779 - 0 313 1 - 0
OG0004780 - 0 - 0 - 0
OG0004781 - 0 871 1 - 0
OG0004782 - 0 - 0 610 32
OG0004784 - 0 2938 2 - 0
OG0004785 - 0 1048 1 - 0
OG0004786 - 0 448 16 - 0
OG0004788 - 0 1534 3 - 0
OG0004791 - 0 - 0 - 0
OG0004792 - 0 835 1 - 0
OG0004795 - 0 - 0 - 0
OG0004796 - 0 835 1 - 0
OG0004797 - 0 - 0 - 0
OG0004798 - 0 - 0 - 0
OG0004799 - 0 331 1 - 0
OG0004800 - 0 - 0 - 0
OG0004801 - 0 865 2 - 0
OG0004802 - 0 1723 3 - 0
OG0004803 - 0 1714 9 - 0
OG0004804 - 0 850 1 - 0
OG0004805 - 0 - 0 - 0
OG0004806 - 0 4018 16 859 3
OG0004807 - 0 505 1 - 0
OG0004808 - 0 - 0 - 0
OG0004809 - 0 1366 2 - 0
OG0004810 - 0 1201 3 754 25
OG0004811 - 0 481 2 - 0
OG0004813 - 0 4744 5 - 0
OG0004815 - 0 1771 3 - 0
OG0004817 - 0 1132 1 - 0
OG0004818 2347 13 517 6 - 0
OG0004819 370 3 508 1 - 0
OG0004820 - 0 2776 1 - 0
OG0004821 - 0 556 6 - 0
OG0004822 - 0 - 0 - 0
OG0004823 - 0 - 0 - 0
OG0004824 1318 19 10240 15 - 0
OG0004825 - 0 - 0 1207 47
OG0004826 - 0 1015 2 - 0
OG0004827 - 0 1747 3 - 0
OG0004828 - 0 - 0 - 0
OG0004830 - 0 1261 18 - 0
OG0004831 - 0 2788 4 - 0
OG0004832 - 0 1408 1 - 0
OG0004833 - 0 2272 1 - 0
OG0004834 1624 10 2911 2 - 0
OG0004838 - 0 1624 1 - 0
OG0004839 - 0 790 2 - 0
OG0004841 376 8 - 0 - 0
OG0004842 - 0 - 0 - 0
OG0004843 - 0 1534 2 - 0
OG0004844 1234 39 3613 2 - 0
OG0004846 - 0 307 1 - 0
OG0004847 - 0 1189 2 - 0
OG0004849 - 0 1222 2 - 0
OG0004850 - 0 634 2 - 0
OG0004851 - 0 - 0 - 0
OG0004852 - 0 3574 10 - 0
OG0004853 - 0 940 1 - 0
OG0004854 - 0 1258 7 - 0
OG0004855 - 0 - 0 - 0
OG0004856 - 0 1447 5 - 0
OG0004857 - 0 - 0 - 0
OG0004858 3142 13 - 0 - 0
OG0004859 - 0 547 1 - 0
OG0004861 - 0 - 0 - 0
OG0004862 - 0 1333 9 - 0
OG0004864 - 0 1009 11 856 2
OG0004866 - 0 4285 1 - 0
OG0004867 - 0 4267 10 - 0
OG0004868 - 0 - 0 - 0
OG0004869 - 0 1255 7 - 0
OG0004871 - 0 8209 1 - 0
OG0004872 - 0 1096 1 - 0
OG0004873 - 0 1675 2 - 0
OG0004874 - 0 751 3 - 0
OG0004875 385 5 841 1 - 0
OG0004876 - 0 7639 2 - 0
OG0004877 - 0 790 3 - 0
OG0004878 - 0 2812 3 658 26
OG0004879 - 0 325 1 - 0
OG0004880 - 0 775 2 - 0
OG0004883 - 0 1132 1 - 0
OG0004884 - 0 391 4 - 0
OG0004885 - 0 1903 6 - 0
OG0004886 - 0 2173 3 - 0
OG0004888 - 0 646 1 - 0
OG0004889 - 0 1348 4 - 0
OG0004890 - 0 1069 1 - 0
OG0004891 - 0 - 0 - 0
OG0004894 - 0 1048 2 - 0
OG0004895 - 0 - 0 - 0
OG0004896 - 0 1252 1 - 0
OG0004898 - 0 - 0 - 0
OG0004901 - 0 9673 4 - 0
OG0004902 - 0 - 0 - 0
OG0004903 1420 6 1468 5 - 0
OG0004905 - 0 6466 20 7555 7
OG0004906 - 0 1573 6 - 0
OG0004907 - 0 1471 1 - 0
OG0004908 - 0 826 10 - 0
OG0004909 - 0 - 0 - 0
OG0004910 - 0 1057 2 - 0
OG0004911 - 0 301 1 - 0
OG0004912 - 0 415 1 - 0
OG0004913 - 0 - 0 - 0
OG0004914 319 5 - 0 - 0
OG0004915 - 0 2683 4 - 0
OG0004916 - 0 - 0 - 0
OG0004917 - 0 2392 2 - 0
OG0004919 - 0 1267 2 - 0
OG0004920 - 0 2707 2 - 0
OG0004921 - 0 1408 1 - 0
OG0004922 - 0 1453 29 - 0
OG0004923 - 0 - 0 - 0
OG0004924 - 0 883 1 - 0
OG0004925 - 0 1594 1 - 0
OG0004926 424 9 442 2 - 0
OG0004927 - 0 2413 7 - 0
