OG BGM_transcript BGM_M_logFC BGM_M_pval BGM_F_logFC BGM_F_pval BAT_transcript BAT_F_logFC BAT_F_pval BRO_transcript BRO_F_logFC BRO_F_pval OG BGM_model BGM_dNdS BGM_t BGM_dN BGM_dS BAT_model BAT_dNdS BAT_t BAT_dN BAT_dS BRO_model BRO_dNdS BRO_t BRO_dN BRO_dS OG BAT_bs_omega_model BAT_bs_omega_sites BRO_bs_omega_model BRO_bs_omega_sites BGM_bs_omega_model BGM_bs_omega_sites OG BAT_W-S BAT_S-W BRO_W-S BRO_S-W BGM_W-S BGM_S-W BGC_BAT BGC_BAT_pval BGC_BRO BGC_BRO_pval BGC_BGM BGC_BGM_pval ENC_BAT ENC_BRO ENC_BGM SCUO_BAT SCUO_BRO SCUO_BGM MILC_BAT MILC_BRO MILC_BGM BAT_4FDS BRO_4FDS BGM_4FDS OG BAT_1+2_gc BAT_3rd_gc BRO_1+2_gc BRO_3rd_gc BGM_1+2_gc BGM_3rd_gc
OG0003432 TRINITY_DN2217_c6_g1 35.0548633220477 0.37306171073186 21.0072607641968 0.940191760026845 TRINITY_DN413_c0_g1 39.2006169502891 0.00579219180053218 TRINITY_DN24759_c0_g6 15.7635187201582 1.33387254262742e-06 OG0003432 general 0.0691 0.008 0.0009 0.0125 general 0.0691 0.042 0.0047 0.0687 general 0.0691 0.027 0.0031 0.0446 OG0003432 general 0 general 0 general 0 OG0003432 18.16904 14.25857 7.231803 14.49194 0.647675 8.22965 NA 0.4494856 NA 1 NA 1 31.05531 32.66866 32.06721 0.4829093 0.458333 0.4829093 0.4427641 0.445649 0.4427641 0.9365079 0.968254 0.952381 OG0003432 60.31 94.84 59.30 92.80 59.75 93.50
OG0003433 TRINITY_DN2693_c1_g1 84.5857408447856 5.35673569823804e-06 46.5195884632877 6.81531862240047e-05 TRINITY_DN42107_c0_g1 50.0750462981827 0.0847387927862543 TRINITY_DN1732_c0_g1 60.8226304816484 8.98770543047652e-10 OG0003433 general 0.1379 0.018 0.0022 0.0162 general 0.1379 0.016 0.0021 0.0151 general 0.1379 0.049 0.0063 0.0455 OG0003433 general 0 general 0 general 0 OG0003433 4.624551 5.719579 39.21799 18.46542 11.52982 10.89003 NA 0.9998134 NA 0.001054178 NA 0.860732 54.71374 54.53791 53.80964 0.08531373 0.09192865 0.08531373 0.4655022 0.4682042 0.4655022 0.6101695 0.6525424 0.6440678 OG0003433 49.58 63.56 49.27 62.36 49.04 66.24
OG0003434 TRINITY_DN59185_c2_g1 57.0496420219182 0.00242374914129213 41.2663371747101 0.718349967612457 TRINITY_DN4401_c0_g2 39.5724281555876 0.366864270550911 TRINITY_DN25868_c0_g1 44.689442364666 0.0351631873101251 OG0003434 alternative 0.5525 0.011 0.0030 0.0055 alternative 0.1481 0.019 0.0028 0.0189 alternative 0.6789 0.026 0.0079 0.0117 OG0003434 general 0 general 0 general 0 OG0003434 4.381242 6.976738 10.51972 6.459856 4.880367 1.153779 NA 0.9999731 NA 0.1540771 NA 0.0341867 42.10038 43.93699 38.94513 0.3507721 0.32619 0.3507721 0.4468456 0.4212627 0.4468456 0.7816092 0.7816092 0.7816092 OG0003434 51.11 80.39 49.80 80.47 51.64 82.51
OG0003435 TRINITY_DN557_c1_g1 85.3497209173326 2.05106746147918e-05 56.9501621040025 0.0674981389854425 TRINITY_DN455_c0_g2 97.6328091958905 0.733579693087648 TRINITY_DN10021_c0_g2 30.7488208171355 0.224487477140943 OG0003435 general 0.0846 0.017 0.0019 0.0220 general 0.0846 0.013 0.0014 0.0163 general 0.0846 0.107 0.0115 0.1362 OG0003435 general 0 general 0 general 0 OG0003435 2.965596 4.732099 31.14752 15.94423 3.93626 2.410031 NA 1 1.749485 0.0001278036 NA 0.3293275 40.79439 30.3291 39.40647 0.318406 0.5789533 0.318406 0.4892525 0.6948197 0.4892525 0.8440367 0.9541284 0.8899083 OG0003435 56.50 82.40 61.81 95.67 56.67 83.67
OG0003436 TRINITY_DN1358_c2_g2 448.021994106456 2.5017270758389e-31 134.527986622287 0.00652974627993484 TRINITY_DN498_c9_g1 244.664106270359 0.0528358768749604 TRINITY_DN665_c1_g1 281.261915372431 4.11790213531197e-06 OG0003436 general 0.3369 0.004 0.0009 0.0028 general 0.3369 0.009 0.0023 0.0067 general 0.3369 0.000 0.0000 0.0000 OG0003436 general 0 general 0 general 0 OG0003436 0.8957467 1.948942 12.39315 5.029502 3.43169 1.067486 NA 1 NA 0.06855544 NA 0.2033156 50.33379 51.39855 49.88211 0.1471214 0.134003 0.1471214 0.4159052 0.404877 0.4159052 0.2419355 0.2580645 0.2419355 OG0003436 38.90 33.59 39.79 34.48 39.66 33.42
OG0003438 TRINITY_DN2541_c1_g1 193.671238981255 4.31973275951803e-18 69.3684177322065 0.382336617263975 TRINITY_DN6052_c0_g1 104.749497148906 0.00368737881697748 TRINITY_DN13050_c0_g1 70.2002725128268 8.47904183161993e-05 OG0003438 general 0.2977 0.012 0.0026 0.0087 general 0.2977 0.010 0.0021 0.0070 general 0.2977 0.015 0.0032 0.0109 OG0003438 general 0 general 0 general 0 OG0003438 2.001466 4.898033 6.694448 9.512363 1.124584 8.757036 NA 0.9987408 NA 0.9987408 NA 0.9987408 58.36642 57.01454 56.67201 0.06822392 0.07219428 0.06822392 0.4112489 0.4210441 0.4112489 0.3333333 0.3333333 0.3333333 OG0003438 40.64 44.08 40.54 46.17 40.19 43.93
OG0003441 TRINITY_DN56920_c0_g1 412.410455022946 2.90804263432285e-30 162.609788916445 4.84140881643731e-10 TRINITY_DN6575_c0_g1 167.695753113086 0.00868663131095093 TRINITY_DN3500_c0_g1 146.297785130211 8.85667743798384e-11 OG0003441 general 0.3636 0.006 0.0015 0.0040 general 0.3636 0.009 0.0021 0.0057 general 0.3636 0.041 0.0093 0.0255 OG0003441 general 0 general 0 general 0 OG0003441 2.613588 9.804639 29.25067 27.22238 1.321183 9.511736 NA 0.9998802 NA 0.5768058 NA 0.9998802 59.68432 58.99141 59.54143 0.03532267 0.04035244 0.03532267 0.4479847 0.4596723 0.4479847 0.5425532 0.5957447 0.5638298 OG0003441 44.77 55.39 45.79 57.35 44.77 55.23
OG0003442 TRINITY_DN52_c0_g4 130.779037929372 1.21364149926601e-10 53.3321374529408 0.134136561007009 TRINITY_DN7353_c0_g2 42.7811833494097 0.519987245179062 TRINITY_DN25787_c1_g1 20.6713929009164 0.66451816484035 OG0003442 alternative 0.0247 0.015 0.0006 0.0237 alternative 0.0290 0.034 0.0015 0.0521 alternative 0.0323 0.059 0.0029 0.0885 OG0003442 general 0 general 0 general 0 OG0003442 5.00701 6.171303 29.36942 22.78034 8.641929 10.4536 NA 0.9998553 NA 0.04815129 NA 0.9998553 34.98247 33.16352 38.76196 0.265579 0.5239418 0.265579 0.4985781 0.6665795 0.4985781 0.8862275 0.9041916 0.8802395 OG0003442 50.82 89.30 51.62 92.29 53.84 82.40
OG0003443 TRINITY_DN2509_c0_g2 183.033360205559 0.107901334200336 100.800586636775 0.659880988980122 TRINITY_DN779_c0_g1 137.753604631024 0.637859275444142 TRINITY_DN1466_c0_g1 131.453432808057 0.608530505456012 OG0003443 general 0.0049 0.005 0.0001 0.0104 general 0.0049 0.002 0.0000 0.0045 general 0.0049 0.014 0.0001 0.0274 OG0003443 general 0 general 0 general 0 OG0003443 7.240446e-15 -2.387866e-14 3.017106 1.998876 0.01169322 1.993463 NA 0.9999165 NA 0.5874077 NA 0.9999165 41.67285 40.33046 42.31536 0.377458 0.4179482 0.377458 0.339636 0.3674547 0.339636 0.7903226 0.8064516 0.8064516 OG0003443 45.38 85.87 45.38 86.96 45.14 84.41
OG0003444 TRINITY_DN29072_c0_g1 127.293514504727 0.150757773549497 86.3000510833783 0.993366820677673 TRINITY_DN7934_c0_g1 344.737409587869 9.87092642664068e-06 TRINITY_DN40062_c0_g1 134.559655169895 1.4885797535285e-06 OG0003444 general 0.1589 0.007 0.0010 0.0062 general 0.1589 0.007 0.0010 0.0062 general 0.1589 0.010 0.0014 0.0089 OG0003444 general 0 general 0 general 0 OG0003444 0.05435062 3.185157 4.070054 3.032806 0.9984588 2.96121 NA 0.9993136 NA 0.7058841 NA 0.9993136 61 61 61 0.09247375 0.09173231 0.09247375 0.3372657 0.3382069 0.3372657 0.6164384 0.630137 0.630137 OG0003444 45.50 56.31 46.19 56.25 45.52 56.25
OG0003445 TRINITY_DN1001_c1_g1 397.677398712557 0.00558805958746084 216.929179581642 4.44182934928108e-07 TRINITY_DN8685_c0_g1 319.013007296684 3.42678531437727e-06 TRINITY_DN38038_c0_g2 325.541499100533 8.63296299015048e-07 OG0003445 general 0.0249 0.000 0.0000 0.0000 general 0.0249 0.000 0.0000 0.0000 general 0.0249 0.004 0.0001 0.0048 OG0003445 general 0 general 0 general 0 OG0003445 1.85271e-20 -1.448714e-19 1.030931 0.0169951 1.793e-21 -2.077352e-19 NA 0.995154 NA 0.2137691 NA 0.995154 60.02243 60.03803 60.02243 0.1749089 0.1774434 0.1749089 0.193999 0.2065912 0.193999 0.4 0.425 0.4 OG0003445 39.50 40.00 40.71 40.71 39.83 40.68
OG0003446 TRINITY_DN6476_c0_g1 156.38728456228 9.34427966422573e-07 69.3960490784981 0.95118213199208 TRINITY_DN90136_c0_g1 60.7844779167765 0.506235800761715 TRINITY_DN717_c0_g2 73.8284729588305 0.907893419272011 OG0003446 general 0.0199 0.004 0.0001 0.0060 general 0.0199 0.004 0.0001 0.0067 general 0.0199 0.000 0.0000 0.0000 OG0003446 general 0 general 0 alternative 0 OG0003446 0.007044196 3.00017 3.003698 3.996823 0.01285177 3.005977 NA 0.9999416 NA 0.9999387 NA 0.9999393 52.64273 53.57325 53.61346 0.09324135 0.08672726 0.09324135 0.3704325 0.3705234 0.3704325 0.4655172 0.4655172 0.4482759 OG0003446 48.43 44.06 48.26 44.44 48.25 44.41
OG0003447 TRINITY_DN28758_c0_g1 107.020068779257 0.833853897100334 83.969743289128 0.178049545485524 TRINITY_DN9263_c0_g1 95.3923575967846 0.534914643247905 TRINITY_DN296396_c0_g1 117.547811322554 0.228203609702767 OG0003447 general 0.1351 0.014 0.0018 0.0133 general 0.1351 0.011 0.0014 0.0103 general 0.1351 0.000 0.0000 0.0000 OG0003447 general 0 general 0 general 0 OG0003447 0.290354 1.240355 2.041589 4.088806 3.030258 1.074663 NA 0.999888 NA 0.9998876 NA 0.3159535 44.73836 49.94895 46.50322 0.1908603 0.2102883 0.1908603 0.2912576 0.2954171 0.2912576 0.3095238 0.3333333 0.3809524 OG0003447 42.12 40.41 42.36 39.58 42.71 41.67
OG0003450 TRINITY_DN2790_c6_g1 564.860424280865 1.62908479362199e-19 288.678534039106 6.0623974068735e-31 TRINITY_DN1158_c1_g1 304.669324466872 1.26837571674162e-45 TRINITY_DN88257_c0_g1 425.542835855938 5.45924326414857e-73 OG0003450 general 0.0586 0.014 0.0013 0.0230 general 0.0586 0.010 0.0010 0.0176 general 0.0586 0.000 0.0000 0.0000 OG0003450 general 0 general 0 general 0 OG0003450 3.868035 3.547283 1.860556 8.177371 4.967337 8.144103 NA 0.6266375 NA 0.9999837 NA 0.9999839 36.61973 35.38169 34.66248 0.4843481 0.4557767 0.4843481 0.4925489 0.5087521 0.4925489 0.9252874 0.9022989 0.9137931 OG0003450 53.59 89.15 48.37 90.40 48.85 92.40
OG0003451 TRINITY_DN7982_c0_g2 652.178549338617 1.87274624545802e-11 726.385608705657 0.256811135979086 TRINITY_DN13111_c1_g1 2875.47226839528 0.255004535276589 TRINITY_DN107_c7_g1 3079.82525939927 1.66548793547743e-05 OG0003451 general 0.0479 0.006 0.0004 0.0076 general 0.0479 0.009 0.0006 0.0121 general 0.0479 0.007 0.0005 0.0096 OG0003451 general 0 general 0 general 0 OG0003451 0.7432639 9.255022 6.429392 8.153568 1.314282 3.214641 NA 0.9996373 NA 0.9996372 NA 0.9996372 42.63166 41.98618 42.07672 0.3519959 0.2668225 0.3519959 0.4455441 0.4604216 0.4455441 0.7567568 0.7972973 0.7702703 OG0003451 45.87 78.02 45.97 79.44 46.37 80.41
OG0003453 TRINITY_DN298_c0_g1 24.9352967523299 0.669558610498507 11.1922325323887 0.352420811608183 TRINITY_DN146720_c0_g1 13.7853980702687 0.217912651931898 TRINITY_DN3589_c2_g1 24.4751860171705 0.369586397939178 OG0003453 general 0.1765 0.018 0.0030 0.0168 general 0.1765 0.024 0.0041 0.0234 general 0.1765 0.037 0.0063 0.0356 OG0003453 general 0 general 0 general 0 OG0003453 0.6007287 3.688196 12.76199 15.48657 2.727743 2.725941 NA 0.999491 NA 0.999491 NA 0.8274673 39.29191 44.15339 42.00903 0.3132881 0.290525 0.3132881 0.4038267 0.3864687 0.4038267 0.8552632 0.8421053 0.8815789 OG0003453 59.63 82.11 61.14 80.45 60.55 83.03
OG0003454 TRINITY_DN1043_c1_g1 172.627220176282 1.7838746283382e-09 138.274436946425 0.000335672571605496 TRINITY_DN1467_c0_g1 344.710460280496 0.311469663113522 TRINITY_DN43074_c0_g1 324.771116567801 6.0415735655027e-07 OG0003454 alternative 0.0617 0.015 0.0014 0.0229 alternative 0.0353 0.011 0.0007 0.0195 alternative 0.2097 0.069 0.0143 0.0680 OG0003454 general 0 alternative 15 alternative 0 OG0003454 0.6007287 3.688196 12.76199 15.48657 2.727743 2.725941 NA 0.999491 NA 0.999491 NA 0.8274673 39.29191 44.15339 42.00903 0.3132881 0.290525 0.3132881 0.4038267 0.3864687 0.4038267 0.8552632 0.8421053 0.8815789 OG0003454 48.08 85.90 49.74 87.56 46.19 87.28
OG0003458 TRINITY_DN822_c2_g1 158.926685472643 5.76200934437863e-60 78.1120096200177 1.70074573582383e-23 TRINITY_DN1975_c0_g1 154.814141971801 1.27211974573492e-19 TRINITY_DN1616_c1_g1 178.833022043709 2.47600635006882e-76 OG0003458 general 0.0840 0.010 0.0014 0.0164 general 0.0840 0.018 0.0024 0.0288 general 0.0840 0.061 0.0084 0.0999 OG0003458 general 0 general 0 general 0 OG0003458 6.566013 9.642201 26.29512 31.22929 4.423249 5.421798 NA 0.9976702 NA 0.9976702 NA 0.9976703 30.95403 30.64817 29.56447 0.5744021 0.5225252 0.5744021 0.5150029 0.4915926 0.5150029 0.9425837 0.9282297 0.9712919 OG0003458 58.27 94.34 58.79 93.31 57.85 95.78
OG0003459 TRINITY_DN197644_c0_g4 15.4458026807961 0.000542749510352664 5.81668805692668 0.205066287708361 TRINITY_DN21007_c0_g3 39.1668424836635 0.116586731755145 TRINITY_DN28809_c1_g1 73.8370341054978 0.687989428404031 OG0003459 general 0.1873 0.004 0.0006 0.0033 general 0.1873 0.014 0.0019 0.0101 general 0.1873 0.023 0.0032 0.0169 OG0003459 general 0 general 0 general 0 OG0003459 0.8243518 1.9815 7.056725 3.127816 0.9755866 0.02191506 NA 0.9995519 NA 0.1744174 NA 0.3964761 61 58.20753 61 0.1121978 0.1641215 0.1121978 0.2895916 0.3273627 0.2895916 0.5428571 0.6 0.5714286 OG0003459 44.97 54.12 45.35 55.81 44.86 55.43
OG0003460 TRINITY_DN41308_c0_g1 22.9124094441234 0.699451752255009 39.1207085008304 0.304944710490565 TRINITY_DN2199_c0_g1 26.952660320252 0.837515279759257 TRINITY_DN1062_c0_g1 44.9363129407729 0.0056821328599505 OG0003460 general 0.1594 0.017 0.0030 0.0185 general 0.1594 0.011 0.0020 0.0124 general 0.1594 0.029 0.0050 0.0314 OG0003460 general 0 general 0 general 0 OG0003460 1.28346 4.297969 10.86473 12.0239 9.338385 4.811158 NA 0.9997049 NA 0.9996923 NA 0.178411 35.54135 34.15417 35.49708 0.4066073 0.4011017 0.4066073 0.4296374 0.4356328 0.4296374 0.9565217 0.9782609 0.9782609 OG0003460 56.33 88.83 56.55 89.76 56.90 89.59
OG0003461 TRINITY_DN4080_c1_g1 396.120519989815 0.385186207953014 457.681682630274 5.02607471686689e-13 TRINITY_DN2241_c1_g1 466.742755978604 2.95239364026194e-05 TRINITY_DN2982_c0_g2 434.502106427959 6.24743355734884e-19 OG0003461 general 0.0372 0.007 0.0004 0.0108 general 0.0372 0.011 0.0006 0.0163 general 0.0372 0.030 0.0016 0.0438 OG0003461 general 0 general 0 general 0 OG0003461 5.093523 7.311853 24.49487 21.64741 5.78248 6.850099 NA 0.9997536 NA 0.366467 NA 0.9997536 34.49638 34.41687 34.4687 0.368445 0.4110724 0.368445 0.5081605 0.5440071 0.5081605 0.8595989 0.8739255 0.8567335 OG0003461 51.07 87.25 52.46 88.84 51.30 87.13
OG0003462 TRINITY_DN3854_c0_g2 943.843902396511 4.47972455519713e-06 498.099923105698 0.298928195433709 TRINITY_DN2637_c0_g1 643.266098150581 0.440890817342897 TRINITY_DN1721_c2_g1 933.060564149288 5.86560564276314e-05 OG0003462 general 0.0279 0.013 0.0007 0.0242 general 0.0279 0.011 0.0005 0.0196 general 0.0279 0.026 0.0014 0.0490 OG0003462 general 0 general 0 general 0 OG0003462 1.592185 11.10112 37.62709 32.11241 19.38779 10.76634 NA 0.9995007 NA 0.4829481 NA 0.08176918 42.00184 41.31207 40.45736 0.2921231 0.2877006 0.2921231 0.4734504 0.4742451 0.4734504 0.8571429 0.8968254 0.8412698 OG0003462 46.44 81.93 46.57 83.39 46.48 83.97
OG0003466 TRINITY_DN6384_c0_g1 4760.39747575444 1.59776041941612e-17 5431.30294217359 0.00168832036575728 TRINITY_DN3396_c0_g2 5920.30517249287 7.94446735854277e-05 TRINITY_DN34_c0_g2 6969.83651882277 8.34625662628236e-06 OG0003466 general 0.0122 0.031 0.0006 0.0525 general 0.0122 0.015 0.0003 0.0256 general 0.0122 0.031 0.0006 0.0520 OG0003466 general 0 general 0 general 0 OG0003466 2.298597 5.179438 12.38072 3.594077 11.97758 2.190934 NA 0.9995119 NA 0.02234884 NA 0.003706571 48.83014 45.74491 44.64683 0.287955 0.2645001 0.287955 0.4527032 0.4377119 0.4527032 0.6923077 0.7472527 0.7362637 OG0003466 46.34 74.70 46.22 78.01 46.22 78.25
OG0003467 TRINITY_DN19805_c1_g1 30.168263381126 2.34209575791508e-07 27.8462663912901 0.505766969331384 TRINITY_DN339_c3_g1 51.0432852004841 0.276433699063563 TRINITY_DN5680_c0_g1 6.34478399970708 0.732858599760856 OG0003467 general 0.1883 0.027 0.0044 0.0235 general 0.1883 0.000 0.0000 0.0000 general 0.1883 0.053 0.0089 0.0472 OG0003467 general 0 general 0 alternative 0 OG0003467 0.3014073 2.074078 14.9063 6.427906 4.28396 8.245549 NA 1 NA 0.01575068 NA 1 52.57136 35.02901 59.84269 0.1468406 0.4992088 0.1468406 0.3943473 0.6455947 0.3943473 0.9428571 0.9714286 1 OG0003467 53.02 71.89 61.90 92.06 50.25 63.96
OG0003468 TRINITY_DN205_c13_g1 58.6064757979551 0.277590822197595 34.9709755029595 0.000610823352447226 TRINITY_DN3604_c0_g1 60.2846741690012 4.20672135753937e-11 TRINITY_DN27_c4_g1 42.7673863377489 0.000127148273184062 OG0003468 general 0.0802 0.050 0.0049 0.0612 general 0.0802 0.003 0.0003 0.0034 general 0.0802 0.015 0.0015 0.0188 OG0003468 general 0 general 0 alternative 5 OG0003468 -1.003743e-13 -7.316029e-15 3.514713 4.424869 1.780953 5.704333 NA 1 NA 1 NA 1 48.11888 53.87694 50.00217 0.3384309 0.3089028 0.3384309 0.3203341 0.2783159 0.3203341 0.6756757 0.5945946 0.6486486 OG0003468 52.92 72.50 53.78 69.75 50.85 71.19
OG0003469 TRINITY_DN12433_c0_g1 54.8154223982402 1.57944970715005e-08 30.5526612219122 0.142104346148546 TRINITY_DN3611_c0_g1 98.8063575800686 0.173220781673148 TRINITY_DN760_c0_g2 104.893234685539 3.68432321295239e-06 OG0003469 alternative 0.1345 0.005 0.0007 0.0053 alternative 0.2160 0.061 0.0118 0.0548 alternative 0.0152 0.018 0.0004 0.0292 OG0003469 alternative 10 general 0 general 0 OG0003469 19.89266 25.7536 12.37637 9.77963 1.874388 1.824507 NA 1 NA 1 NA 1 48.50269 43.98215 32.78823 0.5035342 0.2269547 0.5035342 0.6048256 0.4487258 0.6048256 0.7982456 0.8596491 0.8333333 OG0003469 57.22 74.83 55.58 80.76 56.76 91.64
OG0003470 TRINITY_DN1766_c4_g1 57.6874314713108 0.832646472991553 46.9515100041432 0.559833161960837 TRINITY_DN409_c0_g1 15.8713166699939 0.516722240533946 TRINITY_DN9320_c0_g1 14.66295658436 0.00287692739739542 OG0003470 general 0.0362 0.051 0.0025 0.0698 general 0.0362 0.047 0.0023 0.0646 general 0.0362 0.047 0.0023 0.0647 OG0003470 general 0 general 0 general 0 OG0003470 2.035812 2.5019 6.284697 13.43123 4.100999 5.051862 NA 0.9996452 NA 0.999645 NA 0.9996451 41.09276 43.49599 47.45548 0.2202988 0.3405002 0.2202988 0.4165331 0.4912171 0.4165331 0.9846154 0.8769231 0.9538462 OG0003470 54.90 90.91 55.21 86.11 50.22 76.55
OG0003471 TRINITY_DN331_c0_g1 340.836571775811 8.44104020699844e-82 270.80829379172 5.45379924174632e-83 TRINITY_DN4143_c0_g1 258.057391501862 1.16117326324365e-68 TRINITY_DN1173_c0_g1 382.684877440813 2.09374533299145e-66 OG0003471 alternative 0.4397 0.072 0.0195 0.0444 alternative 0.0427 0.006 0.0004 0.0090 alternative 0.1132 0.022 0.0030 0.0264 OG0003471 general 0 general 0 alternative 12 OG0003471 2.186584 1.737259 20.61754 8.173937 17.0572 24.89117 NA 0.7222765 NA 0.005212005 NA 0.9996898 41.88959 40.5456 43.38012 0.2842297 0.3585435 0.2842297 0.4593908 0.4878571 0.4593908 0.8350515 0.8402062 0.8041237 OG0003471 53.95 84.41 54.34 86.36 54.00 82.14
OG0003472 TRINITY_DN3657_c11_g1 787.945399675483 0.0798947367393881 698.442457114861 1.23934159125869e-22 TRINITY_DN4154_c0_g2 854.876954309828 1.59896823811543e-05 TRINITY_DN23916_c0_g5 778.98618902097 3.41330172269763e-22 OG0003472 general 0.0973 0.011 0.0012 0.0123 general 0.0973 0.016 0.0017 0.0179 general 0.0973 0.030 0.0032 0.0325 OG0003472 general 0 general 0 general 0 OG0003472 6.004936 8.461297 18.96007 13.52863 8.501055 2.102334 NA 0.9998896 NA 0.1727623 NA 0.02139929 46.59948 45.4243 45.94264 0.2229235 0.233937 0.2229235 0.4787705 0.4931491 0.4787705 0.7525253 0.7777778 0.7777778 OG0003472 51.09 78.39 51.00 80.13 51.42 79.90
OG0003473 TRINITY_DN3533_c0_g1 16.1253715845836 0.55865915139846 11.1686116158665 0.303751258488316 TRINITY_DN41795_c0_g2 29.1243987284367 0.235055576678893 TRINITY_DN3130_c0_g1 14.0512033300299 0.194178044838277 OG0003473 general 0.1142 0.002 0.0002 0.0020 general 0.1142 0.039 0.0053 0.0464 general 0.1142 0.021 0.0028 0.0242 OG0003473 general 0 general 0 general 0 OG0003473 0.4616938 3.819504 11.8759 3.465096 0.2159127 0.9183437 NA 0.9997939 NA 0.01310116 NA 0.9998509 37.02434 29.4928 30.94706 0.4666293 0.5337845 0.4666293 0.3075613 0.3644077 0.3075613 0.8823529 0.9852941 0.8970588 OG0003473 61.59 83.33 61.33 95.31 61.28 88.72
OG0003474 TRINITY_DN3065_c0_g2 74.4154289172524 2.53776692482804e-37 106.134484939942 0.083147363872927 TRINITY_DN42_c1_g1 172.127689664818 0.231356786812076 TRINITY_DN346_c3_g1 188.229590768542 3.89469297993447e-15 OG0003474 general 0.0970 0.016 0.0022 0.0230 general 0.0970 0.012 0.0017 0.0171 general 0.0970 0.069 0.0096 0.0994 OG0003474 alternative 0 alternative 4 alternative 0 OG0003474 4.401384 7.26292 33.4828 42.39897 11.26826 11.86535 NA 0.9996637 NA 0.9996632 NA 0.9675134 36.1032 37.742 35.20059 0.4053051 0.3564595 0.4053051 0.4757553 0.4700444 0.4757553 0.7777778 0.8055556 0.7222222 OG0003474 54.41 89.39 56.47 87.63 53.28 90.53
OG0003475 TRINITY_DN3980_c0_g2 254.067551553722 2.45042046002757e-09 138.035788767343 0.0351166555655706 TRINITY_DN44915_c0_g2 160.056600786242 0.834404947478405 TRINITY_DN47_c3_g1 152.688608285635 3.80298853930681e-18 OG0003475 alternative 0.0808 0.006 0.0007 0.0084 alternative 0.0434 0.010 0.0006 0.0142 alternative 0.1859 0.053 0.0097 0.0521 OG0003475 general 0 general 0 general 0 OG0003475 1.193455 8.299455 48.13218 24.10146 3.948914 5.998053 NA 0.9998538 NA 0.002729114 NA 0.9998408 39.39622 39.05897 39.44276 0.3046487 0.3046467 0.3046487 0.4763094 0.4773855 0.4763094 0.8978102 0.9051095 0.9124088 OG0003475 50.94 84.41 52.48 84.95 50.99 85.23
OG0003476 TRINITY_DN8392_c1_g3 196.971181673952 0.0959593074087429 130.04291142148 0.761594758943949 TRINITY_DN46_c4_g2 155.178233312076 0.156706458270387 TRINITY_DN277_c1_g2 218.103920279025 0.117069108923033 OG0003476 general 0.0264 0.006 0.0002 0.0089 general 0.0264 0.012 0.0005 0.0180 general 0.0264 0.029 0.0011 0.0427 OG0003476 general 0 alternative 0 general 0 OG0003476 1.581713 9.653226 39.69469 20.99191 2.298717 16.59594 NA 0.9998796 NA 0.009348443 NA 0.9999916 42.14502 39.89116 41.06811 0.2426167 0.2765477 0.2426167 0.4745 0.4806257 0.4745 0.7878788 0.780303 0.7727273 OG0003476 49.00 79.04 49.28 81.92 49.08 79.68
OG0003478 TRINITY_DN2449_c1_g2 75.2645976957905 8.96247607872145e-07 36.565818261757 0.0894187399548445 TRINITY_DN53492_c0_g1 99.8748676471451 0.297177904453184 TRINITY_DN8512_c0_g1 140.288086180647 0.0901938122896109 OG0003478 general 0.1947 0.008 0.0012 0.0064 general 0.1947 0.009 0.0015 0.0076 general 0.1947 0.041 0.0065 0.0334 OG0003478 general 0 general 0 alternative 1 OG0003478 1.556168 6.715303 28.97598 6.862801 4.569039 1.636124 NA 0.9993354 2.592943 4.051291e-07 NA 0.186866 56.18119 49.35788 54.93137 0.1149604 0.2337129 0.1149604 0.4378992 0.5547464 0.4378992 0.6849315 0.7808219 0.6986301 OG0003478 46.94 64.47 49.66 74.83 47.52 65.33
OG0003479 TRINITY_DN1280_c0_g1 64.6088624970012 1.42663861513842e-10 31.4538270669478 0.735003371850207 TRINITY_DN6036_c0_g1 18.0872508578762 0.450271524174846 TRINITY_DN55540_c0_g3 39.7162661079231 0.14371601898991 OG0003479 general 0.1597 0.033 0.0053 0.0330 general 0.1597 0.028 0.0044 0.0274 general 0.1597 0.366 0.0578 0.3616 OG0003479 general 0 alternative 10 general 0 OG0003479 6.746863 8.93799 50.7783 61.01369 12.28282 3.94193 NA 0.9999627 NA 0.9999627 2.896571 0.0005129752 36.77763 42.45368 33.44678 0.4783689 0.3266472 0.4783689 0.5834854 0.4720658 0.5834854 0.8850575 0.8505747 0.9195402 OG0003479 58.10 87.45 59.13 80.37 58.31 90.85
OG0003480 TRINITY_DN7275_c0_g1 69.1573673878317 0.000103596426840555 39.7663480146808 0.923596276233289 TRINITY_DN64_c0_g1 162.907541977444 0.74912332668575 TRINITY_DN1058_c0_g1 61.9104299538927 0.231733743817295 OG0003480 general 0.0773 0.006 0.0005 0.0065 general 0.0773 0.003 0.0002 0.0029 general 0.0773 0.063 0.0055 0.0713 OG0003480 general 0 alternative 2 general 0 OG0003480 1.564144 2.972534 18.21809 21.60442 2.039432 1.253623 NA 0.9402579 NA 0.9402578 NA 0.2733296 58.88707 54.73048 54.6898 0.1815055 0.1242045 0.1815055 0.5448985 0.4510809 0.5448985 0.5714286 0.5714286 0.5 OG0003480 45.29 55.14 43.91 63.45 43.24 43.27
